feature	variant	seed	return_code	gpu	balanced	options	finished_at	command	best_log	checkpoint	best_epoch	val_acc	val_bacc	val_macro_auc	val_macro_f1	epochs_ran	last_val_macro_auc	last_val_macro_f1
uni	lr2e4_wd5e5	2024	0	2	True	"{""Model.optimizer.adamw_config.lr"": 0.0002, ""Model.optimizer.adamw_config.weight_decay"": 5e-05}"	2026-07-10T13:41:47.506757+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/lr2e4_wd5e5/seed2024', '--models', 'MIR_MIL', '--seeds', '2024', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-lr2e4_wd5e5-seed2024', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.optimizer.adamw_config.lr=0.0002', '--model-option', 'Model.optimizer.adamw_config.weight_decay=0.00005']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/lr2e4_wd5e5/seed2024/BRACS3/MIR_MIL/time_2026-07-10-21-21_BRACS3_MIR_MIL_seed_2024/Best_Log_seed2024_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/lr2e4_wd5e5/seed2024/BRACS3/MIR_MIL/time_2026-07-10-21-21_BRACS3_MIR_MIL_seed_2024/Best_EPOCH_14.pth	14	0.8	0.726984126984127	0.8669612087259146	0.7288933288933289	30	0.8380909939733469	0.5984848484848485
uni	lr2e4_wd5e5	2025	0	3	True	"{""Model.optimizer.adamw_config.lr"": 0.0002, ""Model.optimizer.adamw_config.weight_decay"": 5e-05}"	2026-07-10T13:41:34.593777+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/lr2e4_wd5e5/seed2025', '--models', 'MIR_MIL', '--seeds', '2025', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-lr2e4_wd5e5-seed2025', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.optimizer.adamw_config.lr=0.0002', '--model-option', 'Model.optimizer.adamw_config.weight_decay=0.00005']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/lr2e4_wd5e5/seed2025/BRACS3/MIR_MIL/time_2026-07-10-21-21_BRACS3_MIR_MIL_seed_2025/Best_Log_seed2025_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/lr2e4_wd5e5/seed2025/BRACS3/MIR_MIL/time_2026-07-10-21-21_BRACS3_MIR_MIL_seed_2025/Best_EPOCH_12.pth	12	0.7384615384615385	0.6317460317460317	0.9032883456412868	0.5901960784313726	30	0.8693048128342246	0.6536097472267685
uni	lr1e4_wd1e4	2024	0	6	True	"{""Model.optimizer.adamw_config.lr"": 0.0001, ""Model.optimizer.adamw_config.weight_decay"": 0.0001}"	2026-07-10T13:21:41.012780+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/lr1e4_wd1e4/seed2024', '--models', 'MIR_MIL', '--seeds', '2024', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-lr1e4_wd1e4-seed2024', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.optimizer.adamw_config.lr=0.0001', '--model-option', 'Model.optimizer.adamw_config.weight_decay=0.0001']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/lr1e4_wd1e4/seed2024/BRACS3/MIR_MIL/time_2026-07-10-21-01_BRACS3_MIR_MIL_seed_2024/Best_Log_seed2024_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/lr1e4_wd1e4/seed2024/BRACS3/MIR_MIL/time_2026-07-10-21-01_BRACS3_MIR_MIL_seed_2024/Best_EPOCH_7.pth	7	0.7538461538461538	0.6682539682539682	0.8509557762498939	0.6547581073896863	30	0.8367439096850862	0.5643939393939394
uni	lr1e4_wd1e4	2025	0	7	True	"{""Model.optimizer.adamw_config.lr"": 0.0001, ""Model.optimizer.adamw_config.weight_decay"": 0.0001}"	2026-07-10T13:21:51.320459+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/lr1e4_wd1e4/seed2025', '--models', 'MIR_MIL', '--seeds', '2025', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-lr1e4_wd1e4-seed2025', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.optimizer.adamw_config.lr=0.0001', '--model-option', 'Model.optimizer.adamw_config.weight_decay=0.0001']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/lr1e4_wd1e4/seed2025/BRACS3/MIR_MIL/time_2026-07-10-21-01_BRACS3_MIR_MIL_seed_2025/Best_Log_seed2025_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/lr1e4_wd1e4/seed2025/BRACS3/MIR_MIL/time_2026-07-10-21-01_BRACS3_MIR_MIL_seed_2025/Best_EPOCH_23.pth	23	0.8	0.726984126984127	0.9085221967574908	0.7274801587301587	30	0.8950954927425516	0.6962862318840579
uni	loss_effective099	2024	0	5	True	"{""Model.class_weight_beta"": 0.99, ""Model.class_weighting"": ""effective""}"	2026-07-10T14:21:56.048617+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/loss_effective099/seed2024', '--models', 'MIR_MIL', '--seeds', '2024', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-loss_effective099-seed2024', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.class_weighting=effective', '--model-option', 'Model.class_weight_beta=0.99']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/loss_effective099/seed2024/BRACS3/MIR_MIL/time_2026-07-10-22-01_BRACS3_MIR_MIL_seed_2024/Best_Log_seed2024_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/loss_effective099/seed2024/BRACS3/MIR_MIL/time_2026-07-10-22-01_BRACS3_MIR_MIL_seed_2024/Best_EPOCH_11.pth	11	0.7692307692307693	0.6968253968253969	0.8703021814786521	0.6868102537285791	30	0.8656531703590528	0.6408642115776032
uni	loss_effective099	2025	0	7	True	"{""Model.class_weight_beta"": 0.99, ""Model.class_weighting"": ""effective""}"	2026-07-10T14:22:04.475754+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/loss_effective099/seed2025', '--models', 'MIR_MIL', '--seeds', '2025', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-loss_effective099-seed2025', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.class_weighting=effective', '--model-option', 'Model.class_weight_beta=0.99']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/loss_effective099/seed2025/BRACS3/MIR_MIL/time_2026-07-10-22-01_BRACS3_MIR_MIL_seed_2025/Best_Log_seed2025_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/loss_effective099/seed2025/BRACS3/MIR_MIL/time_2026-07-10-22-01_BRACS3_MIR_MIL_seed_2025/Best_EPOCH_12.pth	12	0.7384615384615385	0.6317460317460317	0.908832017655547	0.5901960784313726	30	0.8634479246243952	0.6177719221197483
uni	loss_sqrt_inverse	2024	0	3	True	"{""Model.class_weighting"": ""sqrt_inverse""}"	2026-07-10T14:21:31.974121+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/loss_sqrt_inverse/seed2024', '--models', 'MIR_MIL', '--seeds', '2024', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-loss_sqrt_inverse-seed2024', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.class_weighting=sqrt_inverse']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/loss_sqrt_inverse/seed2024/BRACS3/MIR_MIL/time_2026-07-10-22-01_BRACS3_MIR_MIL_seed_2024/Best_Log_seed2024_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/loss_sqrt_inverse/seed2024/BRACS3/MIR_MIL/time_2026-07-10-22-01_BRACS3_MIR_MIL_seed_2024/Best_EPOCH_14.pth	14	0.8	0.726984126984127	0.8669612087259146	0.7288933288933289	30	0.8380909939733469	0.5984848484848485
uni	loss_sqrt_inverse	2025	0	6	True	"{""Model.class_weighting"": ""sqrt_inverse""}"	2026-07-10T14:21:36.634406+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/loss_sqrt_inverse/seed2025', '--models', 'MIR_MIL', '--seeds', '2025', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-loss_sqrt_inverse-seed2025', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.class_weighting=sqrt_inverse']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/loss_sqrt_inverse/seed2025/BRACS3/MIR_MIL/time_2026-07-10-22-01_BRACS3_MIR_MIL_seed_2025/Best_Log_seed2025_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/loss_sqrt_inverse/seed2025/BRACS3/MIR_MIL/time_2026-07-10-22-01_BRACS3_MIR_MIL_seed_2025/Best_EPOCH_12.pth	12	0.7384615384615385	0.6317460317460317	0.9032883456412868	0.5901960784313726	30	0.8693048128342246	0.6536097472267685
uni	smooth010	2026	0	4	True	"{""Model.label_smoothing"": 0.1}"	2026-07-10T14:54:23.062686+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/smooth010/seed2026', '--models', 'MIR_MIL', '--seeds', '2026', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-smooth010-seed2026', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.label_smoothing=0.1']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/smooth010/seed2026/BRACS3/MIR_MIL/time_2026-07-10-22-32_BRACS3_MIR_MIL_seed_2026/Best_Log_seed2026_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/smooth010/seed2026/BRACS3/MIR_MIL/time_2026-07-10-22-32_BRACS3_MIR_MIL_seed_2026/Best_EPOCH_18.pth	18	0.7384615384615385	0.6571428571428571	0.9047491723962312	0.6430558000352051	30	0.8801884390119684	0.5755927807769662
uni	smooth010	2024	0	2	True	"{""Model.label_smoothing"": 0.1}"	2026-07-10T14:02:07.028729+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/smooth010/seed2024', '--models', 'MIR_MIL', '--seeds', '2024', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-smooth010-seed2024', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.label_smoothing=0.1']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/smooth010/seed2024/BRACS3/MIR_MIL/time_2026-07-10-21-41_BRACS3_MIR_MIL_seed_2024/Best_Log_seed2024_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/smooth010/seed2024/BRACS3/MIR_MIL/time_2026-07-10-21-41_BRACS3_MIR_MIL_seed_2024/Best_EPOCH_7.pth	7	0.7538461538461538	0.6634920634920635	0.8730387912740855	0.6513961294008427	30	0.8232212885154061	0.5415078861014079
uni	smooth010	2025	0	4	True	"{""Model.label_smoothing"": 0.1}"	2026-07-10T14:02:12.885501+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/smooth010/seed2025', '--models', 'MIR_MIL', '--seeds', '2025', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-smooth010-seed2025', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.label_smoothing=0.1']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/smooth010/seed2025/BRACS3/MIR_MIL/time_2026-07-10-21-41_BRACS3_MIR_MIL_seed_2025/Best_Log_seed2025_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/smooth010/seed2025/BRACS3/MIR_MIL/time_2026-07-10-21-41_BRACS3_MIR_MIL_seed_2025/Best_EPOCH_3.pth	3	0.8	0.7841269841269841	0.9094041252864784	0.7765634486945961	30	0.8653688141923436	0.5800276520864757
uni	baseline_noes30	2026	0	6	True	{}	2026-07-10T14:54:23.012127+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/baseline_noes30/seed2026', '--models', 'MIR_MIL', '--seeds', '2026', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-baseline_noes30-seed2026', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/baseline_noes30/seed2026/BRACS3/MIR_MIL/time_2026-07-10-22-32_BRACS3_MIR_MIL_seed_2026/Best_Log_seed2026_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/baseline_noes30/seed2026/BRACS3/MIR_MIL/time_2026-07-10-22-32_BRACS3_MIR_MIL_seed_2026/Best_EPOCH_4.pth	4	0.7538461538461538	0.673015873015873	0.8940769034886681	0.6548663324979115	30	0.8387089381207028	0.5440133500208594
uni	baseline_noes30	2024	0	0	True	{}	2026-07-10T13:21:40.921063+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/baseline_noes30/seed2024', '--models', 'MIR_MIL', '--seeds', '2024', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-baseline_noes30-seed2024', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/baseline_noes30/seed2024/BRACS3/MIR_MIL/time_2026-07-10-21-01_BRACS3_MIR_MIL_seed_2024/Best_Log_seed2024_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/baseline_noes30/seed2024/BRACS3/MIR_MIL/time_2026-07-10-21-01_BRACS3_MIR_MIL_seed_2024/Best_EPOCH_14.pth	14	0.8	0.726984126984127	0.8669612087259146	0.7288933288933289	30	0.8380909939733469	0.5984848484848485
uni	baseline_noes30	2025	0	1	True	{}	2026-07-10T13:21:41.141130+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/baseline_noes30/seed2025', '--models', 'MIR_MIL', '--seeds', '2025', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-baseline_noes30-seed2025', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/baseline_noes30/seed2025/BRACS3/MIR_MIL/time_2026-07-10-21-01_BRACS3_MIR_MIL_seed_2025/Best_Log_seed2025_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/baseline_noes30/seed2025/BRACS3/MIR_MIL/time_2026-07-10-21-01_BRACS3_MIR_MIL_seed_2025/Best_EPOCH_12.pth	12	0.7384615384615385	0.6317460317460317	0.9032883456412868	0.5901960784313726	30	0.8693048128342246	0.6536097472267685
